city,brewery_name,beer_name_key,yelp_review_count,yelp_rating,longitude,phone,state,brewery_key,abv,ratings_count,phone_key,avg_score,bros_score,style_name,latittude,style_key,beer_name
Monrovia,Steinhaus Brewing Co.,5606,-1,-1,,(626) 599-3700,CA,562,,69,6265993700,3.28,92,American Amber / Red Lager,,147,Gila Monster Amber Lager
Monrovia,Steinhaus Brewing Co.,5655,-1,-1,,(626) 599-3700,CA,562,5.50,173,6265993700,3.22,79,American Amber / Red Ale,,128,Jumping Cow Amber Ale
Monrovia,Steinhaus Brewing Co.,43074,-1,-1,,(626) 599-3700,CA,562,4.70,139,6265993700,3.28,,American Blonde Ale,,99,Mission St. Blonde Ale
Monrovia,Steinhaus Brewing Co.,59220,-1,-1,,(626) 599-3700,CA,562,5.70,213,6265993700,3.51,,American Brown Ale,,73,Mission St. Brown Ale
Monrovia,Steinhaus Brewing Co.,59119,-1,-1,,(626) 599-3700,CA,562,4.70,198,6265993700,3.58,,Hefeweizen,,89,Mission St. Hefeweizen
Monrovia,Steinhaus Brewing Co.,46896,-1,-1,,(626) 599-3700,CA,562,6.10,375,6265993700,3.71,,American IPA,,116,Mission St. India Pale Ale
Monrovia,Steinhaus Brewing Co.,15286,-1,-1,,(626) 599-3700,CA,562,4.60,279,6265993700,3.57,,American Pale Ale (APA),,97,Mission St. Pale Ale
Clovis,W Brewing,164189,15,3.5,-119.701751708984,(559) 473-1875,CA,33561,,0,5594731875,,,American Amber / Red Ale,36.8250694274902,128,Bourbon Barrel Ale
Clovis,W Brewing,122454,15,3.5,-119.701751708984,(559) 473-1875,CA,33561,,3,5594731875,2.67,,American IPA,36.8250694274902,116,Clovis Independence Ale
Clovis,W Brewing,122455,15,3.5,-119.701751708984,(559) 473-1875,CA,33561,,0,5594731875,,,American Double / Imperial IPA,36.8250694274902,140,Double CIA
Clovis,W Brewing,122456,15,3.5,-119.701751708984,(559) 473-1875,CA,33561,,1,5594731875,1.8,,American Stout,36.8250694274902,158,Fig Garden Stout
Clovis,W Brewing,164188,15,3.5,-119.701751708984,(559) 473-1875,CA,33561,,1,5594731875,3.65,,Fruit / Vegetable Beer,36.8250694274902,9,Wawona Peach Ale
Napa,Downtown Joe's American Bar And Grill,35612,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,1,7072582337,3.75,,American Pale Ale (APA),38.2987823486328,97,Ace High Pale Ale
Napa,Downtown Joe's American Bar And Grill,201823,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,0,7072582337,,,American Amber / Red Ale,38.2987823486328,128,Dancing Feet
Napa,Downtown Joe's American Bar And Grill,47365,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,1,7072582337,4.76,,Extra Special / Strong Bitter (ESB),38.2987823486328,66,Dix Special Bitter
Napa,Downtown Joe's American Bar And Grill,47362,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,11,7072582337,4.01,,American Double / Imperial IPA,38.2987823486328,140,Double Secret Probation IPA
Napa,Downtown Joe's American Bar And Grill,113689,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,1,7072582337,3.5,,Schwarzbier,38.2987823486328,31,Drop Your Swartz
Napa,Downtown Joe's American Bar And Grill,35614,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,5,7072582337,3.73,,Extra Special / Strong Bitter (ESB),38.2987823486328,66,Golden Thistle Very Bitter Ale
Napa,Downtown Joe's American Bar And Grill,201822,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,0,7072582337,,,American Pale Ale (APA),38.2987823486328,97,Harvest Ale
Napa,Downtown Joe's American Bar And Grill,201825,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,0,7072582337,,,Bock,38.2987823486328,32,I’ll Be Bock
Napa,Downtown Joe's American Bar And Grill,68600,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,1,7072582337,3.5,,English Brown Ale,38.2987823486328,74,James Brown Ale
Napa,Downtown Joe's American Bar And Grill,35610,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,6,7072582337,3.16,,American Pale Wheat Ale,38.2987823486328,93,Lazy Summer Amercian Wheat
Napa,Downtown Joe's American Bar And Grill,68597,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,3,7072582337,3.15,,American Pale Ale (APA),38.2987823486328,97,Lou Paine's Pale Ale
Napa,Downtown Joe's American Bar And Grill,35615,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,2,7072582337,3.38,,Oatmeal Stout,38.2987823486328,69,Old Magnolia Oatmeal Stout
Napa,Downtown Joe's American Bar And Grill,68602,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,5.60,7,7072582337,3.82,,English Porter,38.2987823486328,101,Overdue Porter
Napa,Downtown Joe's American Bar And Grill,113688,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,1,7072582337,3.5,,Fruit / Vegetable Beer,38.2987823486328,9,Raspberry Blonde
Napa,Downtown Joe's American Bar And Grill,35611,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,8,7072582337,3.44,,American Amber / Red Ale,38.2987823486328,128,Tail Waggin' Amber Ale
Napa,Downtown Joe's American Bar And Grill,35613,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,10,7072582337,3.66,,American IPA,38.2987823486328,116,Tantric India Pale Ale
Napa,Downtown Joe's American Bar And Grill,201824,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,,0,7072582337,,,Czech Pilsener,38.2987823486328,40,What She’s Having
Napa,Downtown Joe's American Bar And Grill,69463,520,3.0,-122.284797668457,(707) 258-2337,CA,9823,4.50,3,7072582337,3.71,,Irish Dry Stout,38.2987823486328,162,Worthy's Leprechaun Stout
South San Francisco,Armstrong Brewing Co.,162183,13,4.0,-122.3943944,(415) 745-2739,CA,30816,7.80,0,4157452739,,,Belgian Dark Ale,37.6475886,119,415 FOG
South San Francisco,Armstrong Brewing Co.,200275,13,4.0,-122.3943944,(415) 745-2739,CA,30816,7.80,0,4157452739,,,American Stout,37.6475886,158,B & W Coffee Stout
South San Francisco,Armstrong Brewing Co.,200276,13,4.0,-122.3943944,(415) 745-2739,CA,30816,7.10,0,4157452739,,,Dubbel,37.6475886,57,Belgian Dubbel
South San Francisco,Armstrong Brewing Co.,162186,13,4.0,-122.3943944,(415) 745-2739,CA,30816,7.20,0,4157452739,,,Dunkelweizen,37.6475886,91,Dunkelweizen
South San Francisco,Armstrong Brewing Co.,162185,13,4.0,-122.3943944,(415) 745-2739,CA,30816,5.40,0,4157452739,,,Extra Special / Strong Bitter (ESB),37.6475886,66,ESB
South San Francisco,Armstrong Brewing Co.,162182,13,4.0,-122.3943944,(415) 745-2739,CA,30816,4.80,0,4157452739,,,Gose,37.6475886,16,Moe's Gose
South San Francisco,Armstrong Brewing Co.,162184,13,4.0,-122.3943944,(415) 745-2739,CA,30816,6.50,0,4157452739,,,American Porter,37.6475886,159,Porter
South San Francisco,Armstrong Brewing Co.,200277,13,4.0,-122.3943944,(415) 745-2739,CA,30816,6.30,0,4157452739,,,Pumpkin Ale,37.6475886,72,Pumpkin Ale
South San Francisco,Armstrong Brewing Co.,162181,13,4.0,-122.3943944,(415) 745-2739,CA,30816,5.40,0,4157452739,,,English Brown Ale,37.6475886,74,So. City Brown
San Francisco,Sunset Reservoir Brewing Company,160639,262,3.5,-122.482464055415,(415) 571-8452,CA,39137,,0,4155718452,,,American Blonde Ale,37.7538401497706,99,Blonde Ale
San Francisco,Sunset Reservoir Brewing Company,160636,262,3.5,-122.482464055415,(415) 571-8452,CA,39137,,3,4155718452,3.63,,American Double / Imperial IPA,37.7538401497706,140,Double IPA
San Francisco,Sunset Reservoir Brewing Company,203231,262,3.5,-122.482464055415,(415) 571-8452,CA,39137,5.10,0,4155718452,,,Irish Dry Stout,37.7538401497706,162,Dry Irish Stout
San Francisco,Sunset Reservoir Brewing Company,203230,262,3.5,-122.482464055415,(415) 571-8452,CA,39137,6.30,0,4155718452,,,English India Pale Ale (IPA),37.7538401497706,150,English IPA
San Francisco,Sunset Reservoir Brewing Company,203233,262,3.5,-122.482464055415,(415) 571-8452,CA,39137,5.90,0,4155718452,,,Extra Special / Strong Bitter (ESB),37.7538401497706,66,ESB
San Francisco,Sunset Reservoir Brewing Company,174489,262,3.5,-122.482464055415,(415) 571-8452,CA,39137,5.90,1,4155718452,3.58,,American Pale Ale (APA),37.7538401497706,97,Extra Pale Ale
San Francisco,Sunset Reservoir Brewing Company,160637,262,3.5,-122.482464055415,(415) 571-8452,CA,39137,,3,4155718452,4.05,,Irish Dry Stout,37.7538401497706,162,Irish Stout
San Francisco,Sunset Reservoir Brewing Company,174490,262,3.5,-122.482464055415,(415) 571-8452,CA,39137,6.00,2,4155718452,3.56,,Maibock / Helles Bock,37.7538401497706,33,Maibock
San Francisco,Sunset Reservoir Brewing Company,160638,262,3.5,-122.482464055415,(415) 571-8452,CA,39137,,0,4155718452,,,Rye Beer,37.7538401497706,12,Rye Amber
San Francisco,Sunset Reservoir Brewing Company,203232,262,3.5,-122.482464055415,(415) 571-8452,CA,39137,5.50,0,4155718452,,,Scottish Ale,37.7538401497706,68,Scottish Ale
San Francisco,Sunset Reservoir Brewing Company,174491,262,3.5,-122.482464055415,(415) 571-8452,CA,39137,4.80,2,4155718452,3.33,,American Pale Ale (APA),37.7538401497706,97,Session IPA
San Francisco,Sunset Reservoir Brewing Company,160635,262,3.5,-122.482464055415,(415) 571-8452,CA,39137,,4,4155718452,3.86,,American Pale Wheat Ale,37.7538401497706,93,Sour Wheat
San Clemente,Artifex Brewing Company,157619,51,4.5,-117.6061156,(949) 429-7805,CA,36428,6.70,11,9494297805,3.86,,American IPA,33.4494659,116,A.H.A.B. IPA
San Clemente,Artifex Brewing Company,200279,51,4.5,-117.6061156,(949) 429-7805,CA,36428,,0,9494297805,,,English Stout,33.4494659,13,Afternoon Tea
San Clemente,Artifex Brewing Company,167323,51,4.5,-117.6061156,(949) 429-7805,CA,36428,10.20,3,9494297805,3.68,,Oatmeal Stout,33.4494659,69,Angry Dave
San Clemente,Artifex Brewing Company,152032,51,4.5,-117.6061156,(949) 429-7805,CA,36428,5.00,4,9494297805,3.92,,Irish Red Ale,33.4494659,161,Bog Trotter
San Clemente,Artifex Brewing Company,209752,51,4.5,-117.6061156,(949) 429-7805,CA,36428,8.00,1,9494297805,,,American Double / Imperial IPA,33.4494659,140,Bye Felicia IIPA
San Clemente,Artifex Brewing Company,152033,51,4.5,-117.6061156,(949) 429-7805,CA,36428,5.00,2,9494297805,3.77,,Schwarzbier,33.4494659,31,Dark Helmet
San Clemente,Artifex Brewing Company,158714,51,4.5,-117.6061156,(949) 429-7805,CA,36428,9.50,2,9494297805,3.98,,American Double / Imperial Stout,33.4494659,157,Dave
San Clemente,Artifex Brewing Company,139461,51,4.5,-117.6061156,(949) 429-7805,CA,36428,4.50,12,9494297805,3.61,,Cream Ale,33.4494659,6,Hibisc-This
San Clemente,Artifex Brewing Company,152035,51,4.5,-117.6061156,(949) 429-7805,CA,36428,7.30,4,9494297805,4.29,,American IPA,33.4494659,116,Hoppy Colada
San Clemente,Artifex Brewing Company,138507,51,4.5,-117.6061156,(949) 429-7805,CA,36428,4.10,3,9494297805,3.47,,American Amber / Red Lager,33.4494659,147,Kellager
San Clemente,Artifex Brewing Company,138508,51,4.5,-117.6061156,(949) 429-7805,CA,36428,5.30,1,9494297805,4.41,,American Pale Lager,33.4494659,155,Laid Back Lager
San Clemente,Artifex Brewing Company,145121,51,4.5,-117.6061156,(949) 429-7805,CA,36428,5.80,4,9494297805,,,American IPA,33.4494659,116,Let's Get Wet
San Clemente,Artifex Brewing Company,195962,51,4.5,-117.6061156,(949) 429-7805,CA,36428,4.70,1,9494297805,,,Milk / Sweet Stout,33.4494659,82,Milk-Milk-Milk
San Clemente,Artifex Brewing Company,138499,51,4.5,-117.6061156,(949) 429-7805,CA,36428,5.30,2,9494297805,3.55,,American Brown Ale,33.4494659,73,New In Town Brown
San Clemente,Artifex Brewing Company,137242,51,4.5,-117.6061156,(949) 429-7805,CA,36428,7.00,24,9494297805,4.18,,American IPA,33.4494659,116,No Name IPA
San Clemente,Artifex Brewing Company,157620,51,4.5,-117.6061156,(949) 429-7805,CA,36428,5.50,3,9494297805,3.88,,American Pale Ale (APA),33.4494659,97,Pico Pale Ale
San Clemente,Artifex Brewing Company,139462,51,4.5,-117.6061156,(949) 429-7805,CA,36428,6.70,4,9494297805,3.56,,Rye Beer,33.4494659,12,Rye-Diculous
San Clemente,Artifex Brewing Company,154877,51,4.5,-117.6061156,(949) 429-7805,CA,36428,8.50,4,9494297805,3.91,,American Double / Imperial IPA,33.4494659,140,See Ya Later
San Clemente,Artifex Brewing Company,152034,51,4.5,-117.6061156,(949) 429-7805,CA,36428,4.50,2,9494297805,,,American Blonde Ale,33.4494659,99,Show Me Your Roots
San Clemente,Artifex Brewing Company,197287,51,4.5,-117.6061156,(949) 429-7805,CA,36428,5.70,1,9494297805,,,American Pale Ale (APA),33.4494659,97,Single Lady Series: Gloria
San Clemente,Artifex Brewing Company,186004,51,4.5,-117.6061156,(949) 429-7805,CA,36428,8.80,3,9494297805,,,American Double / Imperial IPA,33.4494659,140,Sober In The Morning
San Clemente,Artifex Brewing Company,138514,51,4.5,-117.6061156,(949) 429-7805,CA,36428,5.70,2,9494297805,3.86,,American Pale Wheat Ale,33.4494659,93,The Beach House Wheat
San Clemente,Artifex Brewing Company,206199,51,4.5,-117.6061156,(949) 429-7805,CA,36428,6.60,2,9494297805,,,American Double / Imperial IPA,33.4494659,140,Trigger Finger
San Clemente,Artifex Brewing Company,162962,51,4.5,-117.6061156,(949) 429-7805,CA,36428,5.70,1,9494297805,3.74,,Belgian Pale Ale,33.4494659,54,Une Fois Belgian Blonde
San Clemente,Artifex Brewing Company,200278,51,4.5,-117.6061156,(949) 429-7805,CA,36428,,0,9494297805,,,Fruit / Vegetable Beer,33.4494659,9,Unicorn Juice
Berkeley,Berkeley Alehouse (Pyramid Breweries),57325,916,3.0,-122.300010681152,(510) 528-9880,CA,2180,9.00,1,5105289880,4.05,,Hefeweizen,37.8805961608887,89,Imperial Hefeweizen
Berkeley,Fieldwork Brewing Co.,206299,-1,-1,,-1,CA,38745,5.20,3,-1,,,Berliner Weissbier,,87,Amarilloweisse
Berkeley,Fieldwork Brewing Co.,201632,-1,-1,,-1,CA,38745,4.60,5,-1,,,Gose,,16,Ancient Mariner
Berkeley,Fieldwork Brewing Co.,168517,-1,-1,,-1,CA,38745,6.60,19,-1,4.06,,American IPA,,116,Ascender
Berkeley,Fieldwork Brewing Co.,195537,-1,-1,,-1,CA,38745,10.50,8,-1,,,Milk / Sweet Stout,,82,Barrel Aged Eliza
Berkeley,Fieldwork Brewing Co.,158955,-1,-1,,-1,CA,38745,9.00,12,-1,4.36,,American Double / Imperial IPA,,140,Batch 1 (Double IPA)
Berkeley,Fieldwork Brewing Co.,158862,-1,-1,,-1,CA,38745,5.30,5,-1,3.81,,American Pale Ale (APA),,97,Batch 2 (Rye Pale Ale)
Berkeley,Fieldwork Brewing Co.,199581,-1,-1,,-1,CA,38745,6.90,5,-1,,,American IPA,,116,Bedrock
Berkeley,Fieldwork Brewing Co.,206298,-1,-1,,-1,CA,38745,6.30,4,-1,,,American Porter,,159,Black Thai
Berkeley,Fieldwork Brewing Co.,161487,-1,-1,,-1,CA,38745,6.80,14,-1,,,American IPA,,116,Burning Daylight
Berkeley,Fieldwork Brewing Co.,164540,-1,-1,,-1,CA,38745,5.20,16,-1,4.28,,American Pale Ale (APA),,97,Canopy
Berkeley,Fieldwork Brewing Co.,163529,-1,-1,,-1,CA,38745,6.80,23,-1,,,American IPA,,116,Chisel
Berkeley,Fieldwork Brewing Co.,167036,-1,-1,,-1,CA,38745,5.40,18,-1,4.64,,American Brown Ale,,73,Chocolate Milk Brown
Berkeley,Fieldwork Brewing Co.,196215,-1,-1,,-1,CA,38745,5.00,13,-1,4.28,,American Wild Ale,,171,Citraweisse
Berkeley,Fieldwork Brewing Co.,192680,-1,-1,,-1,CA,38745,7.00,7,-1,,,American IPA,,116,Clear Skies
Berkeley,Fieldwork Brewing Co.,181095,-1,-1,,-1,CA,38745,8.00,31,-1,4.39,,American Double / Imperial IPA,,140,Coconut Milk
Berkeley,Fieldwork Brewing Co.,170048,-1,-1,,-1,CA,38745,6.90,8,-1,4.21,,American IPA,,116,Continental Drift
Berkeley,Fieldwork Brewing Co.,201809,-1,-1,,-1,CA,38745,5.30,4,-1,3.96,,American Pale Ale (APA),,97,Contour
Berkeley,Fieldwork Brewing Co.,179065,-1,-1,,-1,CA,38745,5.50,9,-1,3.96,,American Pale Ale (APA),,97,Daypack
Berkeley,Fieldwork Brewing Co.,188893,-1,-1,,-1,CA,38745,6.70,5,-1,,,American Amber / Red Ale,,128,Delta
Berkeley,Fieldwork Brewing Co.,196543,-1,-1,,-1,CA,38745,6.80,3,-1,4.68,,Berliner Weissbier,,87,Dry Hop Citraweisse Berlinerweisse
Berkeley,Fieldwork Brewing Co.,167918,-1,-1,,-1,CA,38745,10.00,16,-1,4.48,,American Double / Imperial Stout,,157,Eliza
Berkeley,Fieldwork Brewing Co.,163528,-1,-1,,-1,CA,38745,5.50,14,-1,,,Saison / Farmhouse Ale,,129,Farmhouse Wheat
Berkeley,Fieldwork Brewing Co.,185290,-1,-1,,-1,CA,38745,5.00,4,-1,,,American Pale Ale (APA),,97,Fetch
Berkeley,Fieldwork Brewing Co.,201266,-1,-1,,-1,CA,38745,12.00,6,-1,4.16,,American Brown Ale,,73,Good Conduct
Berkeley,Fieldwork Brewing Co.,197915,-1,-1,,-1,CA,38745,9.00,9,-1,,,American Double / Imperial IPA,,140,Gray Wolf
Berkeley,Fieldwork Brewing Co.,206300,-1,-1,,-1,CA,38745,6.90,4,-1,,,American IPA,,116,Green Rest
Berkeley,Fieldwork Brewing Co.,183855,-1,-1,,-1,CA,38745,6.20,16,-1,4.37,,Saison / Farmhouse Ale,,129,Hanging Valley
Berkeley,Fieldwork Brewing Co.,168521,-1,-1,,-1,CA,38745,8.60,6,-1,4.2,,Bière de Garde,,127,Hannah
Berkeley,Fieldwork Brewing Co.,176828,-1,-1,,-1,CA,38745,6.60,22,-1,4.17,,Foreign / Export Stout,,95,Hot Chocolate
Berkeley,Fieldwork Brewing Co.,168582,-1,-1,,-1,CA,38745,4.80,5,-1,4.09,,Saison / Farmhouse Ale,,129,Hugo
Berkeley,Fieldwork Brewing Co.,163527,-1,-1,,-1,CA,38745,4.40,10,-1,4.1,,American IPA,,116,Little Ships
Berkeley,Fieldwork Brewing Co.,209339,-1,-1,,-1,CA,38745,5.90,2,-1,,,Saison / Farmhouse Ale,,129,Mandarina Tart Saison
Berkeley,Fieldwork Brewing Co.,203145,-1,-1,,-1,CA,38745,6.00,7,-1,4.24,,Saison / Farmhouse Ale,,129,Meloncotté
Berkeley,Fieldwork Brewing Co.,181682,-1,-1,,-1,CA,38745,7.00,17,-1,4.31,,American IPA,,116,Misfit Stream
Berkeley,Fieldwork Brewing Co.,185291,-1,-1,,-1,CA,38745,8.00,8,-1,3.82,,American Double / Imperial IPA,,140,Monsoon
Berkeley,Fieldwork Brewing Co.,206297,-1,-1,,-1,CA,38745,7.10,3,-1,,,American IPA,,116,Moraine
Berkeley,Fieldwork Brewing Co.,160764,-1,-1,,-1,CA,38745,6.00,32,-1,4.15,,American Stout,,158,Morning Time Breakfast Stout
Berkeley,Fieldwork Brewing Co.,191403,-1,-1,,-1,CA,38745,7.50,9,-1,4.43,,American IPA,,116,Nomadic
Berkeley,Fieldwork Brewing Co.,176829,-1,-1,,-1,CA,38745,6.40,6,-1,,,American IPA,,116,Oakland Pride
Berkeley,Fieldwork Brewing Co.,208379,-1,-1,,-1,CA,38745,9.30,2,-1,,,Foreign / Export Stout,,95,Olde Dubliner
Berkeley,Fieldwork Brewing Co.,180688,-1,-1,,-1,CA,38745,5.30,2,-1,3.91,,Czech Pilsener,,40,Outdoor
Berkeley,Fieldwork Brewing Co.,202111,-1,-1,,-1,CA,38745,7.00,4,-1,4.28,,American IPA,,116,Prevailing
Berkeley,Fieldwork Brewing Co.,204972,-1,-1,,-1,CA,38745,6.20,6,-1,4.06,,American IPA,,116,Saint Rebecca
Berkeley,Fieldwork Brewing Co.,175785,-1,-1,,-1,CA,38745,8.50,16,-1,4.27,,American Double / Imperial IPA,,140,Saint Sartori
Berkeley,Fieldwork Brewing Co.,186332,-1,-1,,-1,CA,38745,6.40,8,-1,,,American IPA,,116,Saint Summers
Berkeley,Fieldwork Brewing Co.,183062,-1,-1,,-1,CA,38745,6.70,14,-1,3.96,,American IPA,,116,Saint Thomas
Berkeley,Fieldwork Brewing Co.,194068,-1,-1,,-1,CA,38745,4.80,11,-1,4.47,,Gose,,16,Salted Watermelon
Berkeley,Fieldwork Brewing Co.,171562,-1,-1,,-1,CA,38745,7.30,14,-1,4.27,,Rye Beer,,12,Sawhorse
Berkeley,Fieldwork Brewing Co.,172371,-1,-1,,-1,CA,38745,7.30,11,-1,3.83,,American IPA,,116,Sea Farmer
Berkeley,Fieldwork Brewing Co.,177582,-1,-1,,-1,CA,38745,6.60,17,-1,4.1,,American IPA,,116,Shoreline
Berkeley,Fieldwork Brewing Co.,198504,-1,-1,,-1,CA,38745,5.30,8,-1,4.16,,American Wild Ale,,171,Sour Diesel
Berkeley,Fieldwork Brewing Co.,192895,-1,-1,,-1,CA,38745,9.90,9,-1,4.26,,American Double / Imperial IPA,,140,Storm Surge
Berkeley,Fieldwork Brewing Co.,188809,-1,-1,,-1,CA,38745,6.00,8,-1,4.27,,Saison / Farmhouse Ale,,129,Strawberry Tart Brett Saison
Berkeley,Fieldwork Brewing Co.,196480,-1,-1,,-1,CA,38745,6.80,6,-1,,,American IPA,,116,Swash
Berkeley,Fieldwork Brewing Co.,184074,-1,-1,,-1,CA,38745,6.40,10,-1,4.29,,American Pale Wheat Ale,,93,Terrace
Berkeley,Fieldwork Brewing Co.,164542,-1,-1,,-1,CA,38745,7.00,13,-1,,,American IPA,,116,Timberline
Berkeley,Fieldwork Brewing Co.,168101,-1,-1,,-1,CA,38745,8.80,25,-1,4.4,,American Double / Imperial IPA,,140,Torrential
Berkeley,Fieldwork Brewing Co.,179064,-1,-1,,-1,CA,38745,11.00,15,-1,3.8,,American Double / Imperial IPA,,140,Tundra
Berkeley,Fieldwork Brewing Co.,171563,-1,-1,,-1,CA,38745,5.80,13,-1,4.19,,American Pale Ale (APA),,97,Watershed
Berkeley,Fieldwork Brewing Co.,187772,-1,-1,,-1,CA,38745,5.80,7,-1,3.66,,American Stout,,158,White Mocha
Hollister,Brewery Twenty Five,147017,-1,-1,,(831) 636-7640,CA,37610,6.50,0,8316367640,,,American Porter,,159,Peanut Butter & Jelly Porter
Hollister,Brewery Twenty Five,147018,-1,-1,,(831) 636-7640,CA,37610,6.50,0,8316367640,,,American Stout,,158,Salted Caramel Porter
Pittsburg,E.J. Phair Brewing Company,186479,-1,-1,,(925) 680-4253,CA,862,6.80,3,9256804253,,,American IPA,,116,Bat Exodus
Pittsburg,E.J. Phair Brewing Company,168686,-1,-1,,(925) 680-4253,CA,862,7.00,2,9256804253,3.88,,American Brown Ale,,73,Belly Itch'N Brown (Bourbon Barrel Aged)
Pittsburg,E.J. Phair Brewing Company,80492,-1,-1,,(925) 680-4253,CA,862,8.00,1,9256804253,4,,Bock,,32,Bocktagon
Pittsburg,E.J. Phair Brewing Company,163457,-1,-1,,(925) 680-4253,CA,862,5.70,1,9256804253,3.33,,English Porter,,101,Canary In A Coal Mine
Pittsburg,E.J. Phair Brewing Company,201887,-1,-1,,(925) 680-4253,CA,862,5.30,0,9256804253,,,English Pale Ale,,154,Dandy And The Fuggles
Pittsburg,E.J. Phair Brewing Company,201886,-1,-1,,(925) 680-4253,CA,862,4.90,1,9256804253,,,American Blonde Ale,,99,Ditzy
Pittsburg,E.J. Phair Brewing Company,128190,-1,-1,,(925) 680-4253,CA,862,9.40,1,9256804253,3.75,,American Double / Imperial IPA,,140,Double Crossed IPA
Pittsburg,E.J. Phair Brewing Company,80493,-1,-1,,(925) 680-4253,CA,862,5.50,1,9256804253,4,,Czech Pilsener,,40,Duck Face Pilsner
Pittsburg,E.J. Phair Brewing Company,36477,-1,-1,,(925) 680-4253,CA,862,6.80,6,9256804253,3.57,,English India Pale Ale (IPA),,150,English IPA
Pittsburg,E.J. Phair Brewing Company,89177,-1,-1,,(925) 680-4253,CA,862,6.60,18,9256804253,4.11,,American IPA,,116,Face Puncher IPA
Pittsburg,E.J. Phair Brewing Company,3926,-1,-1,,(925) 680-4253,CA,862,7.00,13,9256804253,3.36,,American IPA,,116,I.P.A.
Pittsburg,E.J. Phair Brewing Company,201888,-1,-1,,(925) 680-4253,CA,862,4.00,0,9256804253,,,Belgian Pale Ale,,54,I’m Too Seshy
Pittsburg,E.J. Phair Brewing Company,47634,-1,-1,,(925) 680-4253,CA,862,,1,9256804253,3.67,,American Amber / Red Ale,,128,Johnny Bravo
Pittsburg,E.J. Phair Brewing Company,131303,-1,-1,,(925) 680-4253,CA,862,4.60,1,9256804253,4,,American IPA,,116,Lazy Phair
Pittsburg,E.J. Phair Brewing Company,201890,-1,-1,,(925) 680-4253,CA,862,7.00,0,9256804253,,,American IPA,,116,Look Ma No Hands!
Pittsburg,E.J. Phair Brewing Company,201891,-1,-1,,(925) 680-4253,CA,862,8.20,0,9256804253,,,American Double / Imperial IPA,,140,Mortal Blow
Pittsburg,E.J. Phair Brewing Company,185512,-1,-1,,(925) 680-4253,CA,862,5.60,1,9256804253,4.1,,American Pale Ale (APA),,97,Plankwalker Pale Ale
Pittsburg,E.J. Phair Brewing Company,17553,-1,-1,,(925) 680-4253,CA,862,8.00,23,9256804253,3.87,,American Strong Ale,,78,Shorty's Revenge
Pittsburg,E.J. Phair Brewing Company,201889,-1,-1,,(925) 680-4253,CA,862,3.90,0,9256804253,,,American Black Ale,,175,Silly Horse
Pittsburg,E.J. Phair Brewing Company,185514,-1,-1,,(925) 680-4253,CA,862,4.80,1,9256804253,3.51,,American Dark Wheat Ale,,94,United Wheat Stand
Pittsburg,E.J. Phair Brewing Company,135721,-1,-1,,(925) 680-4253,CA,862,6.20,1,9256804253,4.16,,American Stout,,158,Zinful Stout
San Luis Obispo,SLO Brewing Co.,47894,306,3.5,-120.6641274,(805) 543-1843,CA,12402,,3,8055431843,3.15,,American Amber / Red Ale,35.2793345558493,128,Amber
San Luis Obispo,SLO Brewing Co.,85042,306,3.5,-120.6641274,(805) 543-1843,CA,12402,4.20,7,8055431843,3.92,,Fruit / Vegetable Beer,35.2793345558493,9,Blueberry Ale
San Luis Obispo,SLO Brewing Co.,142331,306,3.5,-120.6641274,(805) 543-1843,CA,12402,4.80,1,8055431843,3.5,,American Blonde Ale,35.2793345558493,99,Cali Sessions
San Luis Obispo,SLO Brewing Co.,85044,306,3.5,-120.6641274,(805) 543-1843,CA,12402,4.50,3,8055431843,3.1,,American Pale Wheat Ale,35.2793345558493,93,Caliwheat
San Luis Obispo,SLO Brewing Co.,190909,306,3.5,-120.6641274,(805) 543-1843,CA,12402,6.60,3,8055431843,,,American IPA,35.2793345558493,116,Central Coast Fresh Hop IPA
San Luis Obispo,SLO Brewing Co.,190907,306,3.5,-120.6641274,(805) 543-1843,CA,12402,4.60,2,8055431843,,,American IPA,35.2793345558493,116,Cool Kid Session IPA
San Luis Obispo,SLO Brewing Co.,85045,306,3.5,-120.6641274,(805) 543-1843,CA,12402,7.00,1,8055431843,3.53,,Dunkelweizen,35.2793345558493,91,Double Dunkelweizen
San Luis Obispo,SLO Brewing Co.,47896,306,3.5,-120.6641274,(805) 543-1843,CA,12402,,2,8055431843,2.25,,Hefeweizen,35.2793345558493,89,Hefeweizen
